employee_id,department,manager_id,review_status,rating,review_date,tenure_months,hire_type,location,high_potential_flag,promotion_recommended,gender,age,rating_label,education_level,job_level,contract_type,employment_type,performance_cycle,engagement_score,terminated,termination_date,review_timeliness
E1132,HR,M246,Not Started,1,2025-02-24 14:04:28.762561,15,New Hire,London,No,Yes,Male,37,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2024 H1,4.05,0,,On Time
E1133,IT,M239,Submitted,2,2024-11-26 14:04:28.762562,41,Internal Transfer,London,No,No,Non-Binary,25,Needs Improvement,Master,Senior,Temporary,Full-Time,2024 H2,2.89,0,,Late
E1134,Sales,M223,Finalized,3,2025-04-25 14:04:28.762563,86,Rehire,New York,No,No,Male,55,Meets Expectations,High School,Senior,Permanent,Full-Time,2023 H2,2.13,0,,On Time
E1135,HR,M223,Finalized,2,2024-08-06 14:04:28.762564,116,New Hire,Sydney,No,Yes,Female,39,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2024 H1,2.33,0,,On Time
E1136,Operations,M257,In Progress,4,2024-06-02 14:04:28.762565,101,New Hire,Singapore,Yes,No,Male,33,Exceeds Expectations,Bachelor,Lead,Permanent,Full-Time,2024 H1,3.61,0,,On Time
E1137,IT,M256,Finalized,1,2025-02-24 14:04:28.762566,81,New Hire,New York,No,No,Female,32,Unsatisfactory,High School,Lead,Permanent,Full-Time,2024 H1,2.5,0,,On Time
E1138,Marketing,M261,Submitted,4,2025-04-10 14:04:28.762567,64,Internal Transfer,Singapore,Yes,No,Female,28,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,1.67,0,,On Time
E1139,Finance,M258,Submitted,1,2024-08-23 14:04:28.762568,43,Rehire,New York,No,No,Male,30,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2024 H2,3.01,0,,On Time
E1140,Product,M223,In Progress,4,2025-05-04 14:04:28.762568,96,New Hire,Singapore,No,Yes,Male,28,Exceeds Expectations,Master,Entry,Temporary,Full-Time,2023 H2,4.16,1,2024-03-24 14:04:28.769099,On Time
E1141,Analytics,M264,In Progress,4,2025-02-22 14:04:28.762569,61,New Hire,Tokyo,No,No,Female,25,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.89,0,,On Time
E1142,Admin,M209,In Progress,4,2025-03-25 14:04:28.762570,80,Rehire,Singapore,No,No,Female,48,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H2,2.63,0,,On Time
E1143,Operations,M251,In Progress,2,2024-10-11 14:04:28.762571,105,Rehire,Singapore,No,Yes,Female,31,Needs Improvement,High School,Senior,Permanent,Full-Time,2024 H1,3.3,0,,On Time
E1144,Engineering,M225,Finalized,3,2025-04-30 14:04:28.762572,84,Internal Transfer,Sydney,No,No,Male,22,Meets Expectations,PhD,Entry,Permanent,Full-Time,2023 H2,1.64,1,2023-10-26 14:04:28.769101,Late
E1145,Operations,M203,Finalized,1,2024-10-06 14:04:28.762573,49,New Hire,New York,No,No,Non-Binary,29,Unsatisfactory,Master,Mid,Permanent,Full-Time,2024 H1,4.88,1,2023-08-16 14:04:28.769102,On Time
E1146,Product,M263,In Progress,1,2024-12-20 14:04:28.762573,74,New Hire,Tokyo,No,Yes,Male,44,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2023 H2,4.43,0,,Late
E1147,HR,M246,In Progress,3,2025-05-22 14:04:28.762574,25,New Hire,Berlin,No,No,Non-Binary,58,Meets Expectations,High School,Senior,Permanent,Full-Time,2024 H1,2.9,0,,On Time
E1148,Operations,M242,Finalized,3,2025-04-08 14:04:28.762575,88,Internal Transfer,New York,Yes,No,Female,47,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2023 H2,1.86,0,,On Time
E1149,Marketing,M253,Not Started,1,2025-04-13 14:04:28.762576,65,New Hire,Singapore,No,No,Male,24,Unsatisfactory,PhD,Senior,Temporary,Full-Time,2024 H2,3.23,0,,On Time
E1150,Product,M212,Finalized,5,2025-02-12 14:04:28.762577,113,Internal Transfer,London,No,No,Male,44,Outstanding,High School,Entry,Permanent,Full-Time,2023 H2,3.11,0,,On Time
E1151,Operations,M254,Submitted,2,2024-06-10 14:04:28.762578,2,New Hire,Sydney,No,No,Female,46,Needs Improvement,Master,Senior,Permanent,Full-Time,2023 H2,4.61,0,,Late
E1152,Sales,M211,Finalized,1,2024-12-24 14:04:28.762579,96,New Hire,Berlin,No,No,Female,24,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2024 H2,3.95,0,,On Time
E1153,Marketing,M223,Finalized,3,2025-04-26 14:04:28.762580,88,Internal Transfer,Tokyo,Yes,No,Non-Binary,40,Meets Expectations,Bachelor,Entry,Permanent,Full-Time,2024 H1,2.58,0,,Late
E1154,Sales,M204,Finalized,4,2025-03-04 14:04:28.762581,103,New Hire,Berlin,No,Yes,Male,37,Exceeds Expectations,Bachelor,Lead,Temporary,Full-Time,2024 H2,4.32,0,,On Time
E1155,IT,M255,Finalized,3,2025-02-15 14:04:28.762582,118,New Hire,Sydney,No,No,Non-Binary,52,Meets Expectations,High School,Mid,Permanent,Full-Time,2024 H2,4.07,0,,On Time
E1156,IT,M231,Finalized,4,2024-06-29 14:04:28.762582,61,Internal Transfer,London,No,No,Male,52,Exceeds Expectations,Master,Entry,Permanent,Full-Time,2024 H2,3.73,0,,On Time
E1157,Admin,M232,Submitted,2,2024-09-07 14:04:28.762583,73,New Hire,London,No,Yes,Female,22,Needs Improvement,High School,Mid,Permanent,Full-Time,2023 H2,2.56,0,,On Time
E1158,IT,M205,Not Started,3,2024-10-01 14:04:28.762584,32,New Hire,New York,No,No,Male,57,Meets Expectations,Master,Lead,Permanent,Full-Time,2024 H1,4.87,0,,Late
E1159,IT,M259,In Progress,4,2025-05-18 14:04:28.762585,112,Internal Transfer,Berlin,Yes,Yes,Female,36,Exceeds Expectations,Master,Entry,Permanent,Full-Time,2024 H2,4.81,0,,On Time
E1160,HR,M237,In Progress,2,2025-01-20 14:04:28.762586,50,New Hire,Singapore,No,No,Male,42,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.75,0,,On Time
E1161,Marketing,M218,Finalized,2,2024-05-31 14:04:28.762587,93,New Hire,London,No,No,Female,57,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2023 H2,2.54,0,,On Time
E1162,Operations,M248,Submitted,2,2025-04-05 14:04:28.762588,23,New Hire,Sydney,No,Yes,Non-Binary,40,Needs Improvement,High School,Entry,Permanent,Full-Time,2024 H2,1.67,0,,On Time
E1163,Operations,M204,Finalized,2,2024-09-08 14:04:28.762588,103,Internal Transfer,London,No,No,Non-Binary,39,Needs Improvement,High School,Lead,Permanent,Full-Time,2023 H2,4.41,0,,On Time
E1164,HR,M248,Finalized,2,2024-09-27 14:04:28.762589,36,New Hire,Singapore,No,No,Female,47,Needs Improvement,Master,Mid,Temporary,Full-Time,2024 H1,4.58,1,2023-09-02 14:04:28.769105,On Time
E1165,Admin,M257,Not Started,5,2024-12-15 14:04:28.762590,103,New Hire,Sydney,Yes,No,Male,54,Outstanding,Bachelor,Mid,Temporary,Full-Time,2023 H2,3.69,0,,On Time
E1166,HR,M201,Submitted,5,2025-05-23 14:04:28.762591,104,New Hire,New York,No,No,Male,35,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H2,3.0,0,,On Time
E1167,Finance,M258,In Progress,5,2025-02-26 14:04:28.762592,2,New Hire,Sydney,No,Yes,Female,38,Outstanding,Bachelor,Entry,Permanent,Full-Time,2024 H2,1.71,0,,On Time
E1168,HR,M207,In Progress,2,2025-03-24 14:04:28.762593,21,New Hire,Sydney,No,No,Non-Binary,48,Needs Improvement,High School,Entry,Permanent,Full-Time,2024 H2,2.92,0,,On Time
E1169,HR,M235,Finalized,2,2024-12-19 14:04:28.762594,16,Internal Transfer,New York,No,No,Male,52,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2024 H1,2.36,0,,On Time
E1170,Legal,M214,In Progress,3,2024-08-04 14:04:28.762595,58,New Hire,Singapore,No,No,Non-Binary,46,Meets Expectations,Master,Entry,Permanent,Full-Time,2024 H1,4.56,0,,Late
E1171,Analytics,M263,In Progress,3,2025-04-23 14:04:28.762595,56,New Hire,New York,No,Yes,Female,25,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.42,0,,On Time
E1172,Product,M237,In Progress,1,2024-08-28 14:04:28.762596,114,New Hire,Sydney,Yes,No,Male,32,Unsatisfactory,Bachelor,Mid,Temporary,Full-Time,2024 H2,1.68,1,2024-01-12 14:04:28.769106,On Time
E1173,Operations,M244,Submitted,5,2025-04-13 14:04:28.762597,39,Rehire,London,No,No,Male,50,Outstanding,PhD,Entry,Permanent,Full-Time,2023 H2,1.86,1,2023-08-26 14:04:28.769108,On Time
E1174,Operations,M261,Submitted,5,2024-08-06 14:04:28.762598,3,Rehire,Sydney,No,No,Male,54,Outstanding,Master,Lead,Temporary,Full-Time,2024 H1,4.71,1,2023-06-11 14:04:28.769109,On Time
E1175,IT,M201,Finalized,3,2024-11-04 14:04:28.762599,81,Rehire,New York,Yes,No,Male,54,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.57,0,,On Time
E1176,Operations,M232,Finalized,1,2025-05-22 14:04:28.762600,112,New Hire,Singapore,No,No,Female,22,Unsatisfactory,Master,Mid,Permanent,Part-Time,2023 H2,2.98,0,,On Time
E1177,Finance,M209,In Progress,4,2025-01-18 14:04:28.762601,99,New Hire,Tokyo,No,Yes,Male,49,Exceeds Expectations,Bachelor,Senior,Permanent,Full-Time,2023 H2,4.2,1,2023-06-23 14:04:28.769110,On Time
E1178,Marketing,M215,In Progress,5,2024-11-02 14:04:28.762602,7,New Hire,Berlin,No,No,Female,24,Outstanding,Bachelor,Senior,Permanent,Full-Time,2024 H1,3.1,0,,On Time
E1179,Marketing,M227,Submitted,5,2024-09-11 14:04:28.762603,89,New Hire,Singapore,No,No,Male,24,Outstanding,Master,Mid,Permanent,Full-Time,2023 H2,3.4,0,,On Time
E1180,Engineering,M220,Finalized,2,2025-03-20 14:04:28.762604,61,Internal Transfer,Sydney,No,No,Female,32,Needs Improvement,Bachelor,Mid,Temporary,Full-Time,2024 H1,1.97,0,,On Time
E1181,IT,M220,Submitted,5,2024-09-03 14:04:28.762604,91,Rehire,Berlin,Yes,No,Female,46,Outstanding,High School,Entry,Intern,Full-Time,2024 H1,2.3,1,2023-09-01 14:04:28.769112,On Time
E1182,Sales,M254,Finalized,3,2024-11-18 14:04:28.762605,62,New Hire,London,No,No,Female,32,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2023 H2,1.65,0,,On Time
E1183,Engineering,M236,Submitted,2,2025-05-06 14:04:28.762606,87,New Hire,Tokyo,No,No,Female,59,Needs Improvement,Bachelor,Mid,Temporary,Part-Time,2023 H2,4.38,0,,On Time
E1184,Analytics,M225,Not Started,1,2025-05-13 14:04:28.762607,70,New Hire,New York,No,No,Male,38,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.84,1,2025-01-28 14:04:28.769113,On Time
E1185,HR,M212,Submitted,2,2025-03-31 14:04:28.762608,37,Internal Transfer,Singapore,No,No,Male,28,Needs Improvement,Master,Senior,Temporary,Full-Time,2024 H1,2.45,0,,On Time
E1186,Analytics,M219,Submitted,5,2025-01-12 14:04:28.762609,79,Rehire,London,No,No,Male,50,Outstanding,High School,Mid,Permanent,Full-Time,2023 H2,3.66,1,2024-01-19 14:04:28.769114,On Time
E1187,Marketing,M230,In Progress,4,2025-02-24 14:04:28.762610,71,New Hire,Berlin,No,No,Male,32,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.6,0,,Late
E1188,Operations,M245,Finalized,5,2025-01-29 14:04:28.762610,87,New Hire,London,No,No,Male,51,Outstanding,Master,Senior,Temporary,Full-Time,2023 H2,2.27,0,,On Time
E1189,HR,M243,In Progress,3,2024-10-24 14:04:28.762611,89,Internal Transfer,Sydney,No,No,Male,25,Meets Expectations,High School,Senior,Permanent,Full-Time,2024 H2,2.81,0,,On Time
E1190,HR,M253,In Progress,4,2025-01-19 14:04:28.762612,102,New Hire,Sydney,Yes,No,Female,39,Exceeds Expectations,Bachelor,Mid,Permanent,Part-Time,2023 H2,4.42,0,,Late
E1191,Operations,M235,Submitted,1,2024-09-09 14:04:28.762613,105,Internal Transfer,New York,No,Yes,Male,54,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2023 H2,2.19,1,2023-08-13 14:04:28.769115,Late
E1192,IT,M209,Submitted,1,2025-03-09 14:04:28.762614,85,New Hire,Sydney,No,No,Female,56,Unsatisfactory,PhD,Mid,Temporary,Full-Time,2024 H1,3.29,0,,On Time
E1193,Admin,M200,In Progress,4,2024-06-16 14:04:28.762615,59,New Hire,New York,No,No,Male,30,Exceeds Expectations,Bachelor,Lead,Temporary,Full-Time,2023 H2,1.71,0,,On Time
E1194,Sales,M260,Finalized,1,2024-07-26 14:04:28.762616,3,New Hire,Tokyo,No,Yes,Male,52,Unsatisfactory,Bachelor,Mid,Permanent,Full-Time,2024 H1,4.46,0,,On Time
E1195,Operations,M215,Finalized,4,2024-12-31 14:04:28.762617,118,New Hire,London,No,No,Female,51,Exceeds Expectations,PhD,Senior,Temporary,Full-Time,2024 H1,2.84,0,,On Time
E1196,Finance,M212,Finalized,3,2024-10-01 14:04:28.762619,84,New Hire,London,No,No,Non-Binary,53,Meets Expectations,High School,Lead,Permanent,Part-Time,2024 H1,2.82,0,,On Time
E1197,Marketing,M248,Submitted,1,2024-06-30 14:04:28.762620,25,Internal Transfer,Berlin,No,No,Female,47,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2024 H1,2.5,1,2023-07-07 14:04:28.769117,On Time
E1198,Operations,M242,Submitted,1,2024-12-01 14:04:28.762622,110,New Hire,Singapore,No,No,Female,46,Unsatisfactory,Master,Senior,Temporary,Full-Time,2023 H2,4.13,0,,On Time
E1199,Finance,M230,In Progress,5,2024-08-24 14:04:28.762624,46,New Hire,Berlin,Yes,No,Female,33,Outstanding,Master,Mid,Permanent,Part-Time,2023 H2,4.77,0,,On Time
E1200,Finance,M249,In Progress,4,2024-07-17 14:04:28.762626,4,Internal Transfer,Berlin,No,No,Male,31,Exceeds Expectations,Bachelor,Lead,Permanent,Full-Time,2024 H2,4.3,0,,On Time
E1201,Engineering,M228,In Progress,3,2025-01-03 14:04:28.762628,40,New Hire,New York,No,No,Male,33,Meets Expectations,Bachelor,Mid,Temporary,Full-Time,2024 H2,2.29,0,,On Time
E1202,Sales,M237,In Progress,2,2025-01-11 14:04:28.762629,34,New Hire,London,No,Yes,Non-Binary,39,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2024 H1,4.88,0,,On Time
E1203,Operations,M231,Submitted,2,2025-05-01 14:04:28.762631,31,New Hire,Berlin,No,No,Male,48,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.23,0,,On Time
E1204,Product,M260,Finalized,1,2025-02-08 14:04:28.762633,47,New Hire,Berlin,No,No,Male,28,Unsatisfactory,High School,Senior,Permanent,Full-Time,2024 H2,4.64,0,,On Time
E1205,Operations,M206,Submitted,5,2025-05-14 14:04:28.762634,97,New Hire,New York,No,No,Female,27,Outstanding,High School,Mid,Temporary,Part-Time,2024 H1,3.85,0,,On Time
E1206,HR,M213,Finalized,2,2024-07-08 14:04:28.762636,20,New Hire,Sydney,No,No,Male,27,Needs Improvement,Master,Mid,Temporary,Full-Time,2024 H2,3.01,0,,On Time
E1207,Product,M203,Submitted,4,2024-06-15 14:04:28.762637,45,New Hire,Berlin,No,No,Non-Binary,30,Exceeds Expectations,Bachelor,Senior,Permanent,Full-Time,2024 H1,4.22,0,,On Time
E1208,Analytics,M251,Not Started,2,2024-08-11 14:04:28.762639,72,New Hire,Berlin,No,No,Male,25,Needs Improvement,Master,Mid,Permanent,Full-Time,2023 H2,4.48,0,,On Time
E1209,IT,M231,Submitted,4,2024-09-14 14:04:28.762640,31,New Hire,Sydney,No,No,Female,48,Exceeds Expectations,High School,Mid,Permanent,Full-Time,2023 H2,2.01,0,,On Time
E1210,Engineering,M221,Submitted,3,2024-09-15 14:04:28.762641,19,New Hire,London,No,No,Male,42,Meets Expectations,High School,Entry,Permanent,Full-Time,2024 H2,2.79,0,,Late
E1211,Product,M217,Submitted,1,2025-03-29 14:04:28.762643,110,New Hire,Tokyo,No,No,Male,54,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2024 H1,1.94,1,2024-10-04 14:04:28.769119,On Time
E1212,Operations,M213,Finalized,5,2025-03-19 14:04:28.762644,110,New Hire,Tokyo,No,Yes,Male,29,Outstanding,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.59,0,,On Time
E1213,Operations,M260,Submitted,1,2025-05-28 14:04:28.762646,34,New Hire,New York,No,No,Male,27,Unsatisfactory,Master,Senior,Permanent,Full-Time,2024 H1,4.17,0,,Late
E1214,HR,M230,Finalized,2,2024-07-08 14:04:28.762647,77,New Hire,New York,No,No,Female,43,Needs Improvement,Bachelor,Mid,Temporary,Full-Time,2024 H1,4.89,1,2024-03-31 14:04:28.769120,On Time
E1215,HR,M242,Submitted,3,2024-09-12 14:04:28.762649,70,Internal Transfer,Tokyo,No,No,Non-Binary,28,Meets Expectations,Bachelor,Lead,Temporary,Full-Time,2023 H2,3.6,0,,Late
E1216,Product,M224,Not Started,3,2024-07-12 14:04:28.762650,79,Rehire,Singapore,No,No,Male,32,Meets Expectations,High School,Mid,Permanent,Full-Time,2024 H1,3.16,1,2024-09-03 14:04:28.769121,On Time
E1217,Engineering,M205,In Progress,3,2025-05-01 14:04:28.762652,58,Rehire,Tokyo,No,No,Male,30,Meets Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,4.44,0,,On Time
E1218,HR,M209,Finalized,4,2024-08-02 14:04:28.762654,46,Rehire,Singapore,Yes,No,Female,27,Exceeds Expectations,High School,Mid,Permanent,Full-Time,2024 H1,2.58,0,,On Time
E1219,Analytics,M208,Submitted,1,2025-04-28 14:04:28.762656,41,New Hire,Berlin,No,No,Female,33,Unsatisfactory,Master,Mid,Permanent,Full-Time,2023 H2,2.62,0,,Late
E1220,Analytics,M220,Not Started,1,2025-01-28 14:04:28.762657,118,Internal Transfer,Singapore,No,No,Non-Binary,34,Unsatisfactory,Bachelor,Mid,Permanent,Part-Time,2023 H2,4.98,1,2024-01-11 14:04:28.769123,On Time
E1221,Product,M208,Submitted,2,2024-08-31 14:04:28.762658,74,New Hire,Singapore,No,No,Male,32,Needs Improvement,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.46,0,,On Time
E1222,Product,M235,Not Started,5,2025-03-21 14:04:28.762659,28,Rehire,Singapore,No,No,Male,33,Outstanding,Bachelor,Entry,Temporary,Full-Time,2024 H2,2.13,0,,Late
E1223,Engineering,M239,Finalized,2,2024-08-13 14:04:28.762660,70,New Hire,New York,No,No,Male,52,Needs Improvement,PhD,Senior,Permanent,Full-Time,2024 H2,4.79,0,,On Time
E1224,HR,M259,In Progress,5,2024-11-27 14:04:28.762660,35,New Hire,Singapore,No,No,Male,53,Outstanding,Bachelor,Mid,Permanent,Full-Time,2023 H2,3.8,0,,Late
E1225,Operations,M222,Submitted,1,2024-10-26 14:04:28.762661,11,New Hire,Sydney,No,No,Female,50,Unsatisfactory,Bachelor,Entry,Permanent,Full-Time,2024 H2,2.5,0,,On Time
E1226,Sales,M211,Finalized,3,2024-12-26 14:04:28.762662,76,New Hire,Berlin,No,No,Male,45,Meets Expectations,High School,Senior,Intern,Full-Time,2023 H2,1.52,1,2023-10-03 14:04:28.769124,On Time
E1227,Engineering,M259,Submitted,3,2024-11-19 14:04:28.762663,42,Internal Transfer,Tokyo,No,No,Non-Binary,29,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,2.82,0,,On Time
E1228,Marketing,M247,Finalized,4,2024-12-18 14:04:28.762664,48,New Hire,Tokyo,Yes,Yes,Male,48,Exceeds Expectations,High School,Mid,Temporary,Full-Time,2023 H2,3.35,0,,On Time
E1229,Operations,M247,Submitted,2,2025-05-06 14:04:28.762665,49,Rehire,London,No,No,Male,59,Needs Improvement,Bachelor,Senior,Permanent,Full-Time,2023 H2,4.23,0,,On Time
E1230,Analytics,M244,In Progress,2,2024-11-11 14:04:28.762666,95,New Hire,New York,No,Yes,Female,39,Needs Improvement,Bachelor,Entry,Temporary,Full-Time,2024 H2,3.85,0,,Late
E1231,Analytics,M252,Finalized,5,2024-10-30 14:04:28.762666,60,New Hire,London,Yes,No,Female,53,Outstanding,High School,Entry,Temporary,Full-Time,2024 H1,3.16,0,,On Time
E1232,Analytics,M261,Submitted,4,2025-04-07 14:04:28.762667,74,Internal Transfer,New York,No,No,Female,30,Exceeds Expectations,High School,Entry,Permanent,Full-Time,2024 H1,3.52,0,,Late
E1233,Engineering,M254,Finalized,2,2024-06-20 14:04:28.762669,14,New Hire,Tokyo,No,No,Female,55,Needs Improvement,Master,Entry,Permanent,Full-Time,2023 H2,1.81,0,,On Time
E1234,Engineering,M212,In Progress,4,2024-11-06 14:04:28.762670,114,Internal Transfer,New York,No,No,Female,49,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,3.9,0,,On Time
E1235,IT,M228,Finalized,2,2024-12-23 14:04:28.762671,40,Internal Transfer,Tokyo,No,No,Male,43,Needs Improvement,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.93,1,2025-03-28 14:04:28.769126,On Time
E1236,Analytics,M228,Submitted,3,2024-10-27 14:04:28.762671,117,Internal Transfer,Berlin,Yes,No,Female,47,Meets Expectations,Bachelor,Senior,Permanent,Full-Time,2023 H2,2.13,0,,Late
E1237,Analytics,M223,Submitted,2,2024-12-30 14:04:28.762672,42,New Hire,Tokyo,No,Yes,Female,45,Needs Improvement,Master,Mid,Permanent,Full-Time,2024 H1,2.68,0,,On Time
E1238,Legal,M214,Finalized,3,2024-10-07 14:04:28.762673,25,Rehire,Tokyo,No,Yes,Female,48,Meets Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H1,1.91,1,2023-11-05 14:04:28.769127,Late
E1239,Finance,M212,In Progress,2,2024-09-08 14:04:28.762674,47,Internal Transfer,London,No,Yes,Female,39,Needs Improvement,Master,Mid,Temporary,Full-Time,2023 H2,2.62,0,,On Time
E1240,Sales,M256,In Progress,1,2025-03-01 14:04:28.762675,104,New Hire,Singapore,Yes,No,Female,41,Unsatisfactory,Bachelor,Senior,Permanent,Full-Time,2024 H2,2.66,0,,Late
E1241,Analytics,M220,Finalized,5,2025-01-03 14:04:28.762676,117,Rehire,New York,No,No,Female,53,Outstanding,High School,Mid,Temporary,Full-Time,2023 H2,4.3,0,,On Time
E1242,Marketing,M213,Finalized,4,2025-02-28 14:04:28.762676,86,New Hire,Tokyo,No,No,Male,58,Exceeds Expectations,Bachelor,Mid,Temporary,Full-Time,2024 H2,2.67,1,2024-04-30 14:04:28.769129,On Time
E1243,Operations,M250,Finalized,4,2025-05-07 14:04:28.762678,35,New Hire,New York,No,No,Male,30,Exceeds Expectations,Bachelor,Mid,Permanent,Full-Time,2024 H2,4.9,1,2025-04-07 14:04:28.769130,On Time
E1244,HR,M234,Submitted,4,2025-05-18 14:04:28.762678,65,New Hire,Sydney,No,No,Female,48,Exceeds Expectations,Bachelor,Entry,Permanent,Full-Time,2023 H2,3.84,0,,On Time
E1245,Legal,M260,Finalized,4,2025-03-15 14:04:28.762679,49,New Hire,New York,No,No,Female,31,Exceeds Expectations,Master,Entry,Permanent,Full-Time,2023 H2,2.22,0,,Late
E1246,Analytics,M220,Finalized,2,2025-02-18 14:04:28.762680,113,Rehire,Singapore,No,No,Female,27,Needs Improvement,High School,Senior,Permanent,Full-Time,2024 H2,2.11,0,,On Time
E1247,Product,M262,Submitted,3,2024-06-27 14:04:28.762681,59,New Hire,Singapore,No,Yes,Male,36,Meets Expectations,High School,Entry,Permanent,Full-Time,2024 H2,2.23,0,,On Time
E1248,Sales,M229,Submitted,1,2024-12-12 14:04:28.762682,111,New Hire,Berlin,No,No,Female,28,Unsatisfactory,High School,Entry,Permanent,Full-Time,2023 H2,2.89,0,,On Time
E1249,Admin,M241,Finalized,3,2024-11-24 14:04:28.762683,71,Internal Transfer,Sydney,No,No,Female,44,Meets Expectations,Master,Entry,Permanent,Full-Time,2024 H2,2.06,0,,On Time
E1250,HR,M218,Submitted,1,2024-09-25 14:04:28.762684,12,New Hire,Singapore,Yes,Yes,Female,29,Unsatisfactory,Bachelor,Lead,Permanent,Full-Time,2023 H2,2.26,0,,On Time
E1251,Operations,M251,Not Started,5,2024-08-14 14:04:28.762685,99,Internal Transfer,New York,Yes,No,Male,46,Outstanding,Master,Mid,Permanent,Full-Time,2024 H1,4.03,1,2023-11-09 14:04:28.769131,Late
E1252,HR,M225,In Progress,2,2024-12-10 14:04:28.762685,18,Internal Transfer,Singapore,No,No,Female,56,Needs Improvement,High School,Senior,Intern,Full-Time,2023 H2,4.21,1,2023-08-05 14:04:28.769132,On Time
E1253,HR,M227,Finalized,4,2024-06-12 14:04:28.762686,79,New Hire,Sydney,No,No,Female,43,Exceeds Expectations,High School,Entry,Permanent,Full-Time,2024 H2,3.12,0,,On Time
